DATA design01-hx8k arachne 0  30.16   0.00 336 253 83
DATA design01-hx8k arachne 1  25.06   0.00 380 251 129
DATA design01-hx8k arachne 2  26.03   0.00 418 251 167
DATA design01-hx8k arachne 3  25.24   0.00 647 254 393
DATA design01-hx8k arachne 4  31.91   0.00 340 254 86
DATA design01-hx8k arachne 5  26.20   0.00 357 262 95
DATA design01-hx8k arachne 6  27.23   0.00 385 255 130
DATA design01-hx8k arachne 7  27.56   0.00 373 256 117
DATA design01-hx8k arachne 8  26.70   0.00 369 257 112
DATA design01-hx8k arachne 9  32.27   0.00 354 251 103
DATA design01-hx8k nextpnr 0  39.29  35.06 603 546 57
DATA design01-hx8k nextpnr 1  37.08  34.16 630 577 53
DATA design01-hx8k nextpnr 2  38.04  34.73 591 554 37
DATA design01-hx8k nextpnr 3  35.68  34.11 590 549 41
DATA design01-hx8k nextpnr 4  37.68  34.67 617 566 51
DATA design01-hx8k nextpnr 5  37.95  34.90 589 556 33
DATA design01-hx8k nextpnr 6  38.34  34.77 588 543 45
DATA design01-hx8k nextpnr 7  38.71  35.43 595 550 45
DATA design01-hx8k nextpnr 8  37.36  34.29 578 546 32
DATA design01-hx8k nextpnr 9  38.87  35.97 552 507 45
DATA design02-hx1k arachne 0  50.58   0.00 26 21 5
DATA design02-hx1k arachne 1  54.56   0.00 27 21 6
DATA design02-hx1k arachne 2  59.52   0.00 29 23 6
ERROR design02-hx1k arachne 3 fatal error: failed to route
DATA design02-hx1k arachne 4  53.22   0.00 26 22 4
ERROR design02-hx1k arachne 5 fatal error: failed to route
DATA design02-hx1k arachne 6  55.28   0.00 27 21 6
DATA design02-hx1k arachne 7  52.00   0.00 28 24 4
ERROR design02-hx1k arachne 8 fatal error: failed to route
DATA design02-hx1k arachne 9  55.68   0.00 27 22 5
DATA design02-hx1k nextpnr 0  69.35  71.57 54 49 5
DATA design02-hx1k nextpnr 1  73.05  74.36 57 53 4
DATA design02-hx1k nextpnr 2  70.77  71.57 47 43 4
DATA design02-hx1k nextpnr 3  74.96  73.37 54 50 4
DATA design02-hx1k nextpnr 4  68.49  70.34 60 56 4
DATA design02-hx1k nextpnr 5  71.12  73.26 50 46 4
DATA design02-hx1k nextpnr 6  69.98  68.15 55 51 4
ERROR design02-hx1k nextpnr 7 ERROR: failed to place cell '$abc$9046$auto$blifparse.cc:492:parse_blif$9610_LC' of type 'ICESTORM_LC' (ripup iteration limit exceeded)
ERROR design02-hx1k nextpnr 7 ERROR: Placing design failed.
DATA design02-hx1k nextpnr 8  69.44  67.93 55 52 3
DATA design02-hx1k nextpnr 9  70.62  69.99 58 55 3
DATA design02-hx8k arachne 0  57.54   0.00 41 22 19
DATA design02-hx8k arachne 1  57.57   0.00 44 24 20
DATA design02-hx8k arachne 2  56.56   0.00 43 23 20
DATA design02-hx8k arachne 3  56.95   0.00 44 24 20
DATA design02-hx8k arachne 4  56.15   0.00 45 24 21
DATA design02-hx8k arachne 5  56.72   0.00 44 24 20
DATA design02-hx8k arachne 6  63.05   0.00 46 24 22
DATA design02-hx8k arachne 7  57.70   0.00 42 22 20
DATA design02-hx8k arachne 8  54.61   0.00 44 23 21
DATA design02-hx8k arachne 9  56.50   0.00 44 24 20
DATA design02-hx8k nextpnr 0  69.54  68.58 75 69 6
DATA design02-hx8k nextpnr 1  72.10  73.72 79 73 6
DATA design02-hx8k nextpnr 2  74.02  73.03 78 72 6
DATA design02-hx8k nextpnr 3  75.53  76.96 82 76 6
DATA design02-hx8k nextpnr 4  74.40  77.10 77 71 6
DATA design02-hx8k nextpnr 5  73.05  74.17 77 71 6
DATA design02-hx8k nextpnr 6  71.48  71.10 76 70 6
DATA design02-hx8k nextpnr 7  71.38  75.26 86 80 6
DATA design02-hx8k nextpnr 8  69.40  69.75 84 78 6
DATA design02-hx8k nextpnr 9  66.45  69.02 78 72 6
DATA design03-up5k arachne 0   6.74   0.00 253 178 75
DATA design03-up5k arachne 1   6.74   0.00 254 184 70
DATA design03-up5k arachne 2   6.51   0.00 265 178 87
DATA design03-up5k arachne 3   6.52   0.00 264 183 81
DATA design03-up5k arachne 4   6.40   0.00 278 183 95
DATA design03-up5k arachne 5   6.36   0.00 312 180 132
ERROR design03-up5k arachne 6 fatal error: failed to route
DATA design03-up5k arachne 7   6.01   0.00 253 171 82
DATA design03-up5k arachne 8   6.27   0.00 270 185 85
DATA design03-up5k arachne 9   6.60   0.00 265 179 86
DATA design03-up5k nextpnr 0   8.29   8.34 442 322 120
DATA design03-up5k nextpnr 1   8.12   8.14 424 331 93
DATA design03-up5k nextpnr 2   8.17   8.10 453 329 124
DATA design03-up5k nextpnr 3   8.29   8.33 436 327 109
DATA design03-up5k nextpnr 4   8.18   8.16 438 328 110
DATA design03-up5k nextpnr 5   8.02   8.02 470 359 111
DATA design03-up5k nextpnr 6   8.20   8.28 418 338 80
DATA design03-up5k nextpnr 7   7.91   8.04 414 334 80
DATA design03-up5k nextpnr 8   8.60   8.54 396 325 71
DATA design03-up5k nextpnr 9   8.10   8.25 438 346 92
