DATA design01-hx8k arachne 0  28.20   0.00 357 245 112
DATA design01-hx8k arachne 1  27.77   0.00 362 250 112
DATA design01-hx8k arachne 2  27.24   0.00 369 262 107
ERROR design01-hx8k arachne 3 fatal error: failed to route
DATA design01-hx8k arachne 4  27.36   0.00 364 250 114
DATA design01-hx8k arachne 5  27.50   0.00 397 253 144
DATA design01-hx8k arachne 6  28.76   0.00 352 248 104
DATA design01-hx8k arachne 7  25.36   0.00 381 243 138
DATA design01-hx8k arachne 8  28.01   0.00 332 244 88
DATA design01-hx8k arachne 9  30.87   0.00 339 246 93
DATA design01-hx8k nextpnr 0  29.37  30.14 1098 972 126
DATA design01-hx8k nextpnr 1  24.13  24.70 1154 972 182
DATA design01-hx8k nextpnr 2  29.29  29.52 1137 968 169
DATA design01-hx8k nextpnr 3  31.06  31.36 1136 982 154
DATA design01-hx8k nextpnr 4  32.77  33.28 1125 971 154
DATA design01-hx8k nextpnr 5  31.78  32.04 1045 954 91
DATA design01-hx8k nextpnr 6  27.09  27.63 1079 893 186
DATA design01-hx8k nextpnr 7  30.51  30.83 1009 910 99
DATA design01-hx8k nextpnr 8  29.23  29.94 991 889 102
DATA design01-hx8k nextpnr 9  31.11  31.64 951 835 116
DATA design02-hx1k arachne 0  53.50   0.00 29 23 6
DATA design02-hx1k arachne 1  53.97   0.00 29 23 6
DATA design02-hx1k arachne 2  53.76   0.00 27 22 5
DATA design02-hx1k arachne 3  55.40   0.00 29 24 5
DATA design02-hx1k arachne 4  55.40   0.00 28 22 6
DATA design02-hx1k arachne 5  54.35   0.00 28 22 6
DATA design02-hx1k arachne 6  63.57   0.00 27 22 5
DATA design02-hx1k arachne 7  56.63   0.00 29 24 5
DATA design02-hx1k arachne 8  55.31   0.00 28 23 5
DATA design02-hx1k arachne 9  60.50   0.00 26 21 5
DATA design02-hx1k nextpnr 0  69.25  71.60 119 114 5
DATA design02-hx1k nextpnr 1  65.32  69.58 103 98 5
DATA design02-hx1k nextpnr 2  63.57  65.73 107 102 5
DATA design02-hx1k nextpnr 3  71.58  73.16 104 99 5
DATA design02-hx1k nextpnr 4  70.42  73.82 115 109 6
DATA design02-hx1k nextpnr 5  66.98  69.08 118 112 6
ERROR design02-hx1k nextpnr 6 ERROR: post-placement validity check failed for Bel 'X12/Y11/lc0' (cell '$nextpnr_ICESTORM_LC_12')
ERROR design02-hx1k nextpnr 6 ERROR: Placing design failed.
DATA design02-hx1k nextpnr 7  72.20  74.52 121 116 5
DATA design02-hx1k nextpnr 8  62.34  65.46 112 106 6
DATA design02-hx1k nextpnr 9  65.70  68.43 109 104 5
DATA design02-hx8k arachne 0  60.53   0.00 44 24 20
DATA design02-hx8k arachne 1  60.50   0.00 46 23 23
DATA design02-hx8k arachne 2  57.34   0.00 44 24 20
DATA design02-hx8k arachne 3  53.05   0.00 45 24 21
DATA design02-hx8k arachne 4  53.42   0.00 46 24 22
DATA design02-hx8k arachne 5  60.17   0.00 44 24 20
DATA design02-hx8k arachne 6  53.50   0.00 46 25 21
DATA design02-hx8k arachne 7  58.48   0.00 44 23 21
DATA design02-hx8k arachne 8  53.82   0.00 43 22 21
DATA design02-hx8k arachne 9  58.79   0.00 44 24 20
DATA design02-hx8k nextpnr 0  69.06  70.20 155 140 15
DATA design02-hx8k nextpnr 1  73.21  75.22 162 145 17
DATA design02-hx8k nextpnr 2  68.40  71.69 157 140 17
DATA design02-hx8k nextpnr 3  71.48  73.55 161 142 19
DATA design02-hx8k nextpnr 4  68.73  72.22 156 140 16
DATA design02-hx8k nextpnr 5  70.18  72.81 144 128 16
DATA design02-hx8k nextpnr 6  69.93  71.73 154 139 15
DATA design02-hx8k nextpnr 7  63.78  66.60 158 141 17
DATA design02-hx8k nextpnr 8  66.76  69.08 155 139 16
DATA design02-hx8k nextpnr 9  69.16  71.54 152 137 15
DATA design03-up5k arachne 0   6.07   0.00 614 306 308
DATA design03-up5k arachne 1   6.43   0.00 462 294 168
DATA design03-up5k arachne 2   6.45   0.00 462 309 153
DATA design03-up5k arachne 3   6.71   0.00 454 316 138
DATA design03-up5k arachne 4   6.12   0.00 499 291 208
DATA design03-up5k arachne 5   6.55   0.00 503 302 201
DATA design03-up5k arachne 6   7.03   0.00 428 317 111
DATA design03-up5k arachne 7   6.32   0.00 461 319 142
DATA design03-up5k arachne 8   5.99   0.00 358 234 124
DATA design03-up5k arachne 9   6.53   0.00 340 241 99
DATA design03-up5k nextpnr 0   0.00   0.00 1800 0 0
DATA design03-up5k nextpnr 1   0.00   0.00 1800 0 0
DATA design03-up5k nextpnr 2   0.00   0.00 1800 0 0
DATA design03-up5k nextpnr 3   0.00   0.00 1800 0 0
DATA design03-up5k nextpnr 4   0.00   0.00 1800 0 0
DATA design03-up5k nextpnr 5   0.00   0.00 1800 0 0
DATA design03-up5k nextpnr 6   0.00   0.00 1800 0 0
DATA design03-up5k nextpnr 7   0.00   0.00 1800 0 0
DATA design03-up5k nextpnr 8   0.00   0.00 1800 0 0
DATA design03-up5k nextpnr 9   0.00   0.00 1800 0 0
